MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',80.0,9250.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Good',1954.0,2005.0,b'Gable',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'BLQ',2.0,b'LwQ',468.0,108.0,1056.0,b'GasA',b'Typical',b'Y',b'SBrkr',1056.0,0.0,0.0,1056.0,0.0,1.0,1.0,0.0,3.0,1.0,b'Typical',6.0,b'Typ',0.0,b'No_Fireplace',b'Attchd',b'Unf',1.0,260.0,b'Typical',b'Typical',b'Paved',390.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,7.0,2007.0,b'WD ',b'Normal',139400.0,-93.6168658,42.0423095
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',90.0,11988.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'North_Ames',b'Feedr',b'Norm',b'OneFam',b'One_Story',b'Above_Average',b'Above_Average',1957.0,1957.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'Rec',6.0,b'Unf',0.0,467.0,1244.0,b'GasA',b'Excellent',b'Y',b'FuseA',1244.0,0.0,0.0,1244.0,0.0,0.0,1.0,1.0,3.0,1.0,b'Typical',6.0,b'Typ',2.0,b'Good',b'Attchd',b'Unf',1.0,336.0,b'Typical',b'Typical',b'Paved',0.0,40.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,5.0,2007.0,b'WD ',b'Normal',150000.0,-93.613046,42.044218
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',70.0,9100.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Average',1960.0,1960.0,b'Hip',b'CompShg',b'HdBoard',b'HdBoard',b'BrkCmn',69.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,1144.0,1144.0,b'GasA',b'Typical',b'Y',b'SBrkr',1144.0,0.0,0.0,1144.0,0.0,0.0,1.0,0.0,3.0,1.0,b'Typical',6.0,b'Typ',1.0,b'Good',b'Attchd',b'RFn',1.0,336.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2007.0,b'WD ',b'Normal',120000.0,-93.611697,42.045669
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',80.0,9736.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Feedr',b'Norm',b'OneFam',b'One_Story',b'Above_Average',b'Above_Average',1957.0,1969.0,b'Gable',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'BrkFace',289.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'BLQ',2.0,b'Rec',138.0,525.0,1331.0,b'GasA',b'Good',b'Y',b'SBrkr',1721.0,0.0,0.0,1721.0,0.0,0.0,1.0,0.0,4.0,1.0,b'Typical',8.0,b'Typ',3.0,b'Typical',b'Attchd',b'Unf',2.0,464.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,4.0,2007.0,b'WD ',b'Normal',174850.0,-93.612347,42.043952
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',72.0,9770.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Average',1957.0,1957.0,b'Gable',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'Rec',6.0,b'Unf',0.0,410.0,922.0,b'GasA',b'Typical',b'Y',b'FuseA',922.0,0.0,0.0,922.0,1.0,0.0,1.0,0.0,2.0,1.0,b'Typical',5.0,b'Typ',0.0,b'No_Fireplace',b'Attchd',b'Unf',1.0,308.0,b'Typical',b'Typical',b'Paved',0.0,34.0,0.0,0.0,0.0,0.0,b'No_Pool',b'Good_Wood',b'None',0.0,4.0,2007.0,b'WD ',b'Normal',116000.0,-93.613457,42.043233
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',72.0,10152.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Average',1956.0,1956.0,b'Hip',b'CompShg',b'MetalSd',b'MetalSd',b'BrkFace',120.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'BLQ',2.0,b'Unf',0.0,462.0,1048.0,b'GasA',b'Typical',b'Y',b'SBrkr',1048.0,0.0,0.0,1048.0,1.0,0.0,1.0,0.0,3.0,1.0,b'Typical',6.0,b'Typ',0.0,b'No_Fireplace',b'Attchd',b'Unf',1.0,286.0,b'Typical',b'Typical',b'Paved',0.0,20.0,0.0,0.0,192.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2007.0,b'WD ',b'Normal',135000.0,-93.613983,42.0426969
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',0.0,12155.0,b'Pave',b'No_Alley_Access',b'Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'PosN',b'Norm',b'OneFam',b'One_Story',b'Above_Average',b'Fair',1970.0,1970.0,b'Gable',b'CompShg',b'Plywood',b'Plywood',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Good',b'Typical',b'No',b'LwQ',4.0,b'Unf',0.0,420.0,1657.0,b'GasA',b'Good',b'Y',b'SBrkr',1657.0,0.0,0.0,1657.0,0.0,1.0,2.0,0.0,3.0,1.0,b'Typical',7.0,b'Typ',1.0,b'Typical',b'Attchd',b'Unf',2.0,484.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,147.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,3.0,2007.0,b'WD ',b'Normal',163500.0,-93.610875,42.042728
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',70.0,12198.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Above_Average',1955.0,1975.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'Av',b'Rec',6.0,b'Unf',0.0,424.0,1204.0,b'GasA',b'Typical',b'Y',b'SBrkr',1411.0,0.0,0.0,1411.0,0.0,0.0,1.0,0.0,3.0,1.0,b'Typical',7.0,b'Typ',1.0,b'Typical',b'Attchd',b'RFn',1.0,310.0,b'Typical',b'Typical',b'Paved',278.0,82.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2007.0,b'COD',b'Normal',130000.0,-93.612301,42.04302
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',75.0,10050.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Average',1955.0,1955.0,b'Hip',b'CompShg',b'MetalSd',b'MetalSd',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'Rec',6.0,b'Unf',0.0,928.0,1216.0,b'GasA',b'Typical',b'Y',b'SBrkr',1216.0,0.0,0.0,1216.0,1.0,0.0,1.0,0.0,3.0,1.0,b'Typical',5.0,b'Typ',0.0,b'No_Fireplace',b'Attchd',b'RFn',1.0,336.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,8.0,2007.0,b'WD ',b'Normal',129500.0,-93.6192677,42.0418697
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',60.0,11556.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Excellent',1953.0,2006.0,b'Gable',b'CompShg',b'VinylSd',b'MetalSd',b'None',0.0,b'Typical',b'Excellent',b'CBlock',b'Typical',b'Typical',b'No',b'BLQ',2.0,b'Unf',0.0,456.0,864.0,b'GasA',b'Good',b'Y',b'SBrkr',1154.0,0.0,0.0,1154.0,0.0,0.0,1.0,1.0,3.0,1.0,b'Excellent',6.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'Unf',1.0,336.0,b'Typical',b'Typical',b'Paved',63.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,7.0,2007.0,b'WD ',b'Normal',142000.0,-93.617242,42.041243
b'Duplex_All_Styles_and_Ages',b'Residential_Low_Density',70.0,8078.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'Duplex',b'One_Story',b'Average',b'Average',1958.0,1958.0,b'Hip',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'Stone',260.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,1560.0,1560.0,b'GasA',b'Typical',b'Y',b'SBrkr',1560.0,0.0,0.0,1560.0,0.0,0.0,2.0,0.0,4.0,2.0,b'Typical',8.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'Unf',2.0,484.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,12.0,2007.0,b'WD ',b'Normal',128600.0,-93.61848,42.040773
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',60.0,10950.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Above_Average',b'Above_Average',1952.0,1952.0,b'Hip',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'ALQ',1.0,b'Unf',0.0,507.0,948.0,b'GasA',b'Typical',b'Y',b'SBrkr',948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0,2.0,1.0,b'Typical',5.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'Unf',2.0,410.0,b'Typical',b'Typical',b'Dirt_Gravel',0.0,48.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,4.0,2007.0,b'WD ',b'Normal',125000.0,-93.615622,42.040451
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',68.0,7942.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Above_Average',b'Good',1953.0,1953.0,b'Hip',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'Rec',6.0,b'ALQ',955.0,0.0,1040.0,b'GasA',b'Typical',b'Y',b'FuseF',1040.0,0.0,0.0,1040.0,0.0,1.0,1.0,0.0,3.0,1.0,b'Typical',6.0,b'Typ',0.0,b'No_Fireplace',b'Attchd',b'Fin',1.0,293.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'Minimum_Privacy',b'None',0.0,6.0,2007.0,b'WD ',b'Normal',136000.0,-93.618428,42.03981
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',66.0,8923.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Good',1953.0,2006.0,b'Gable',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'BLQ',2.0,b'Unf',0.0,365.0,1008.0,b'GasA',b'Good',b'Y',b'SBrkr',1008.0,0.0,0.0,1008.0,1.0,0.0,1.0,0.0,2.0,1.0,b'Good',6.0,b'Typ',0.0,b'No_Fireplace',b'Attchd',b'Unf',1.0,240.0,b'Typical',b'Typical',b'Paved',0.0,18.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,5.0,2007.0,b'WD ',b'Normal',134500.0,-93.617075,42.039369
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',71.0,8540.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Very_Good',1956.0,2003.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Typical',b'Good',b'CBlock',b'Typical',b'Typical',b'No',b'Rec',6.0,b'ALQ',691.0,120.0,925.0,b'GasA',b'Typical',b'Y',b'SBrkr',925.0,0.0,0.0,925.0,1.0,0.0,1.0,0.0,3.0,1.0,b'Good',5.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'Unf',1.0,252.0,b'Typical',b'Typical',b'Paved',152.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2007.0,b'WD ',b'Normal',127000.0,-93.612414,42.039482
b'Split_or_Multilevel',b'Residential_Low_Density',60.0,7134.0,b'Pave',b'No_Alley_Access',b'Regular',b'Bnk',b'AllPub',b'Inside',b'Mod',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'SLvl',b'Average',b'Average',1955.0,1955.0,b'Gable',b'CompShg',b'MetalSd',b'MetalSd',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'ALQ',1.0,b'Unf',0.0,0.0,384.0,b'GasA',b'Typical',b'Y',b'SBrkr',1360.0,0.0,0.0,1360.0,0.0,0.0,1.0,0.0,3.0,1.0,b'Typical',6.0,b'Min1',1.0,b'Typical',b'Detchd',b'Unf',2.0,572.0,b'Typical',b'Typical',b'Paved',0.0,50.0,0.0,0.0,0.0,0.0,b'No_Pool',b'Minimum_Privacy',b'None',0.0,2.0,2007.0,b'WD ',b'Normal',130000.0,-93.612401,42.03846
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Low_Density',55.0,7150.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_and_Half_Fin',b'Below_Average',b'Below_Average',1955.0,1955.0,b'Gable',b'CompShg',b'MetalSd',b'MetalSd',b'None',0.0,b'Typical',b'Typical',b'PConc',b'Typical',b'Typical',b'No',b'Rec',6.0,b'Unf',0.0,1040.0,1190.0,b'GasA',b'Good',b'Y',b'SBrkr',1040.0,500.0,0.0,1540.0,1.0,0.0,1.0,0.0,4.0,1.0,b'Fair',7.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'Unf',1.0,352.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,8.0,2007.0,b'WD ',b'Normal',115000.0,-93.61245,42.03837
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',70.0,8400.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Average',1955.0,1955.0,b'Gable',b'CompShg',b'MetalSd',b'MetalSd',b'None',0.0,b'Typical',b'Good',b'CBlock',b'Typical',b'Typical',b'No',b'BLQ',2.0,b'Unf',0.0,130.0,923.0,b'GasA',b'Typical',b'Y',b'SBrkr',925.0,0.0,0.0,925.0,1.0,0.0,1.0,0.0,3.0,1.0,b'Typical',5.0,b'Typ',2.0,b'Typical',b'Attchd',b'Unf',1.0,390.0,b'Typical',b'Typical',b'Paved',81.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'Good_Wood',b'None',0.0,3.0,2007.0,b'WD ',b'Normal',116900.0,-93.612075,42.0384781
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',70.0,13300.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Average',b'Good',1956.0,2000.0,b'Hip',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Good',b'Typical',b'No',b'Rec',6.0,b'Unf',0.0,551.0,928.0,b'GasA',b'Typical',b'Y',b'SBrkr',928.0,0.0,0.0,928.0,0.0,0.0,1.0,0.0,2.0,1.0,b'Typical',4.0,b'Typ',0.0,b'No_Fireplace',b'Attchd',b'Unf',1.0,252.0,b'Typical',b'Typical',b'Paved',261.0,0.0,156.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2007.0,b'WD ',b'Normal',132000.0,-93.612252,42.038545
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',75.0,9532.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Below_Average',b'Above_Average',1953.0,1953.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'BLQ',2.0,b'Rec',354.0,156.0,1105.0,b'GasA',b'Good',b'Y',b'SBrkr',1647.0,0.0,0.0,1647.0,1.0,0.0,1.0,0.0,3.0,1.0,b'Typical',6.0,b'Min1',1.0,b'Fair',b'Attchd',b'Fin',1.0,280.0,b'Typical',b'Typical',b'Paved',225.0,0.0,0.0,0.0,0.0,368.0,b'Typical',b'Good_Privacy',b'None',0.0,2.0,2007.0,b'WD ',b'Normal',153000.0,-93.618606,42.034789
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',0.0,15783.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Old_Town',b'Artery',b'Norm',b'OneFam',b'One_Story',b'Average',b'Average',1952.0,1952.0,b'Gable',b'CompShg',b'Wd Sdng',b'Wd Sdng',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'Rec',6.0,b'Unf',0.0,632.0,924.0,b'GasA',b'Typical',b'Y',b'SBrkr',924.0,0.0,0.0,924.0,0.0,0.0,1.0,0.0,2.0,1.0,b'Typical',6.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'Unf',1.0,420.0,b'Typical',b'Typical',b'Paved',0.0,324.0,0.0,0.0,0.0,0.0,b'No_Pool',b'Minimum_Privacy',b'Shed',400.0,6.0,2007.0,b'WD ',b'Normal',112500.0,-93.6197518,42.0347206
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Low_Density',60.0,14190.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Old_Town',b'Artery',b'Norm',b'OneFam',b'One_and_Half_Fin',b'Below_Average',b'Good',1890.0,2006.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Good',b'Good',b'CBlock',b'Fair',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,925.0,925.0,b'GasA',b'Good',b'Y',b'SBrkr',1000.0,544.0,0.0,1544.0,0.0,0.0,2.0,0.0,3.0,1.0,b'Typical',7.0,b'Typ',0.0,b'No_Fireplace',b'No_Garage',b'No_Garage',0.0,0.0,b'No_Garage',b'No_Garage',b'Dirt_Gravel',231.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,4.0,2007.0,b'WD ',b'Normal',138000.0,-93.620343,42.034812
b'One_and_Half_Story_Unfinished_All_Ages',b'Residential_Low_Density',60.0,9600.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_and_Half_Unf',b'Average',b'Good',1949.0,2003.0,b'Gable',b'CompShg',b'MetalSd',b'MetalSd',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'ALQ',1.0,b'Unf',0.0,625.0,845.0,b'GasA',b'Typical',b'Y',b'SBrkr',893.0,0.0,0.0,893.0,0.0,1.0,1.0,0.0,2.0,1.0,b'Good',4.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'Unf',2.0,576.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,5.0,2007.0,b'WD ',b'Normal',135000.0,-93.617191,42.035932
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Low_Density',0.0,12099.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'One_and_Half_Fin',b'Average',b'Above_Average',1953.0,2004.0,b'Gable',b'CompShg',b'MetalSd',b'MetalSd',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Fair',b'No',b'LwQ',4.0,b'Unf',0.0,1018.0,1216.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1216.0,0.0,512.0,1728.0,1.0,0.0,1.0,0.0,3.0,1.0,b'Typical',7.0,b'Typ',1.0,b'Good',b'Attchd',b'Unf',1.0,371.0,b'Typical',b'Typical',b'Paved',200.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'Good_Wood',b'None',0.0,6.0,2007.0,b'WD ',b'Normal',156000.0,-93.618445,42.036077
b'Two_Story_1945_and_Older',b'Residential_Low_Density',113.0,21281.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'North_Ames',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Average',b'Below_Average',1935.0,2007.0,b'Gable',b'CompShg',b'Wd Sdng',b'MetalSd',b'None',0.0,b'Typical',b'Typical',b'BrkTil',b'Typical',b'Fair',b'No',b'Unf',7.0,b'Unf',0.0,666.0,666.0,b'GasA',b'Good',b'Y',b'SBrkr',1308.0,1778.0,0.0,3086.0,0.0,0.0,3.0,1.0,4.0,1.0,b'Good',9.0,b'Min1',0.0,b'No_Fireplace',b'BuiltIn',b'Unf',3.0,1200.0,b'Typical',b'Typical',b'Paved',0.0,208.0,290.0,0.0,156.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,11.0,2007.0,b'WD ',b'Family',301600.0,-93.615616,42.036027
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Low_Density',60.0,10134.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Old_Town',b'Norm',b'Norm',b'OneFam',b'One_and_Half_Fin',b'Average',b'Above_Average',1940.0,1950.0,b'Gable',b'CompShg',b'MetalSd',b'MetalSd',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,735.0,735.0,b'GasA',b'Good',b'Y',b'FuseA',735.0,299.0,0.0,1034.0,0.0,0.0,1.0,0.0,2.0,1.0,b'Typical',5.0,b'Typ',0.0,b'No_Fireplace',b'Detchd',b'Unf',1.0,240.0,b'Typical',b'Typical',b'Paved',0.0,39.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,7.0,2007.0,b'WD ',b'Normal',109000.0,-93.615485,42.03725
b'One_and_Half_Story_Unfinished_All_Ages',b'Residential_Low_Density',55.0,5500.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Old_Town',b'Norm',b'Norm',b'OneFam',b'One_and_Half_Unf',b'Below_Average',b'Above_Average',1956.0,1956.0,b'Gable',b'CompShg',b'MetalSd',b'MetalSd',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,882.0,882.0,b'GasA',b'Excellent',b'Y',b'SBrkr',882.0,0.0,0.0,882.0,0.0,0.0,1.0,0.0,1.0,1.0,b'Typical',4.0,b'Typ',0.0,b'No_Fireplace',b'No_Garage',b'No_Garage',0.0,0.0,b'No_Garage',b'No_Garage',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'Minimum_Privacy',b'None',0.0,4.0,2007.0,b'WD ',b'Normal',103200.0,-93.6133009,42.0380982
b'One_and_Half_Story_Finished_All_Ages',b'Residential_Low_Density',60.0,10284.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'Old_Town',b'Norm',b'Norm',b'OneFam',b'One_and_Half_Fin',b'Below_Average',b'Good',1925.0,1993.0,b'Gable',b'CompShg',b'MetalSd',b'MetalSd',b'None',0.0,b'Typical',b'Typical',b'CBlock',b'Typical',b'Typical',b'Mn',b'ALQ',1.0,b'LwQ',66.0,55.0,1151.0,b'GasA',b'Excellent',b'Y',b'SBrkr',845.0,436.0,0.0,1281.0,1.0,0.0,2.0,0.0,1.0,1.0,b'Typical',6.0,b'Mod',0.0,b'No_Fireplace',b'Detchd',b'Unf',2.0,580.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,8.0,2007.0,b'WD ',b'Abnorml',128500.0,-93.615536,42.0357
